   3.0000000000000000       4.18895770656698696E-002  0.78239101829350499     
   3.1000000000000001       4.85531663886559425E-002  0.74986411088983562     
   3.2000000000000002       5.07645459388712458E-002  0.59552736425960706     
   3.2999999999999998       5.15559529380931678E-002  0.49234744337880887     
   3.3999999999999999       5.14774614914127113E-002  0.44013254512338307     
   3.5000000000000000       5.09947659019367588E-002  0.40010409041975326     
   3.6000000000000001       5.05428722115698961E-002  0.36436129389237903     
   3.7000000000000002       5.01054968315721785E-002  0.33213368678493094     
   3.7999999999999998       4.95913976893495312E-002  0.30360290931289846     
   3.8999999999999999       4.90809080848843143E-002  0.27783837165566627     
   4.0000000000000000       4.85618284879546780E-002  0.25435812147646031     
   4.0999999999999996       4.79983656655239010E-002  0.23343357497710171     
   4.2000000000000002       4.74972517214849385E-002  0.21396133349565671     
   4.2999999999999998       4.68496605647385489E-002  0.19686671998299188     
   4.4000000000000004       4.62195550537296829E-002  0.18133961743403249     
   4.5000000000000000       4.55995907084933982E-002  0.16691542159160444     
   4.5999999999999996       4.51526981538614633E-002  0.15315465801206107     
   4.7000000000000002       4.49088418292632741E-002  0.13996396126785982     
   4.7999999999999998       4.47142280767463193E-002  0.12768376680641347     
   4.9000000000000004       4.44284306882641450E-002  0.11654085700155736     
   5.0000000000000000       4.41056835644429782E-002  0.10656154640476978     
   5.0999999999999996       4.37062290834987904E-002  9.75203363195615847E-002
   5.2000000000000002       4.32185260351392528E-002  8.94057025570436092E-002
   5.2999999999999998       4.27098179137333292E-002  8.18819789907774265E-002
   5.4000000000000004       4.21093214561524265E-002  7.52181631215078639E-002
   5.5000000000000000       4.14460886478662388E-002  6.92479579707425685E-002
   5.5999999999999996       4.05559820701461848E-002  6.39342756423276759E-002
   5.7000000000000002       3.92012053553922671E-002  5.95462158884507708E-002
   5.7999999999999998       3.63926731937020340E-002  5.76963665255756375E-002
   5.9000000000000004       3.38841561666975641E-002  5.71178427740106631E-002
   6.0000000000000000       3.29324283970812981E-002  5.55584446518504471E-002
   6.0999999999999996       3.31659404305924624E-002  5.15775418846112776E-002
   6.2000000000000002       3.38431200774177224E-002  4.46394621121288249E-002
   6.2999999999999998       3.36638963867553626E-002  3.96425728442593162E-002
   6.4000000000000004       3.32227282833128731E-002  3.58100492939342763E-002
   6.5000000000000000       3.27300227173882713E-002  3.22871755173218533E-002
   6.5999999999999996       3.21465941549875511E-002  2.90233066586833011E-002
   6.7000000000000002       3.15477221545694825E-002  2.60874243620898838E-002
   6.7999999999999998       3.07990221309843576E-002  2.32476302847355321E-002
   6.9000000000000004       2.99982282228964114E-002  2.07628770541540275E-002
   7.0000000000000000       2.91164248211243093E-002  1.82721612522513954E-002
   7.0999999999999996       2.81267147612176659E-002  1.60004763911745784E-002
   7.2000000000000002       2.70395035867729665E-002  1.37406390681197310E-002
   7.2999999999999998       2.58700696268337922E-002  1.18616241958380830E-002
   7.4000000000000004       2.44730905207377683E-002  9.99070275200864000E-003
   7.5000000000000000       2.30976779294016568E-002  8.30809720495746806E-003
   7.5999999999999996       2.15458266643399378E-002  6.87874073049872525E-003
   7.7000000000000002       1.99631330995829089E-002  5.78341017258403312E-003
   7.7999999999999998       1.82681984139122858E-002  4.88387060045829269E-003
   7.9000000000000004       1.65031861440995686E-002  4.36778082093803449E-003
   8.0000000000000000       1.47417162469926540E-002  4.01744077667255672E-003
   8.0999999999999996       1.32141115061094969E-002  3.90669121387265950E-003
   8.1999999999999993       1.20643601103878669E-002  4.09829130943017983E-003
   8.3000000000000007       1.09870380062026800E-002  4.15734878622271709E-003
   8.4000000000000004       1.06000090565152531E-002  4.45529723001536482E-003
   8.5000000000000000       1.05382731474331810E-002  4.91729928768919189E-003
   8.5999999999999996       1.02452809152686151E-002  5.20262714737142196E-003
   8.6999999999999993       9.86913086108375665E-003  5.50202194639154429E-003
   8.8000000000000007       9.78740195122868029E-003  6.12855453912392045E-003
   8.9000000000000004       1.01438937360455415E-002  7.18973039622675114E-003
   9.0000000000000000       1.10624279458769632E-002  8.77240325247705122E-003
   9.0999999999999996       1.31305391235398590E-002  1.17424773911984082E-002
   9.1999999999999993       1.63158545526105106E-002  1.61203962144190749E-002
   9.3000000000000007       2.02885900556735409E-002  2.16403884667116797E-002
   9.4000000000000004       2.48639365029997630E-002  2.80004482174779357E-002
   9.5000000000000000       2.96937729439389030E-002  3.42556177548586360E-002
   9.5999999999999996       3.43032977046133086E-002  3.98381101635063017E-002
   9.6999999999999993       3.85081215211853581E-002  4.44088778957786867E-002
   9.8000000000000007       4.20339409780460110E-002  4.76395787484510391E-002
   9.9000000000000004       4.47212255999415997E-002  5.04921811750463356E-002
   10.000000000000000       4.72400397121821441E-002  5.27984294913347307E-002
   10.100000000000000       4.93991502790484191E-002  5.52494059317145680E-002
   10.199999999999999       5.10400209045059200E-002  5.78724326767229291E-002
   10.300000000000001       5.21688829160937700E-002  6.07448965083260961E-002
   10.400000000000000       5.29876754188626925E-002  6.28587284804057456E-002
   10.500000000000000       5.27312972321036036E-002  6.46010571466868466E-002
   10.600000000000000       5.10614789025538029E-002  6.44347259018525076E-002
   10.699999999999999       4.89999453159319781E-002  6.39611596625970780E-002
   10.800000000000001       4.60446575596466096E-002  6.26397357656246490E-002
   10.900000000000000       4.33360948034442889E-002  6.13909641866065281E-002
   11.000000000000000       4.07405618776348483E-002  6.02991245438916079E-002
   11.100000000000000       3.83673913777961909E-002  5.92581239836521556E-002
   11.199999999999999       3.62567533234820286E-002  5.81920452764196072E-002
   11.300000000000001       3.44029829093873141E-002  5.72885618409587349E-002
